n,gamma,K,sigma_K,gamma_K,status
366,511.348064517480,192,0.676933915,511.371961943,ok
366,511.348064517480,136,0.644907258,511.348267378,ok
366,511.348064517480,96,0.759909052,511.318663906,ok
366,511.348064517480,68,0.724116332,511.249226859,ok
366,511.348064517480,48,0.791530151,511.340026832,ok
366,511.348064517480,34,0.661399076,511.337983470,ok
366,511.348064517480,24,0.641207783,511.388715307,ok
366,511.348064517480,16,0.635701492,511.456103309,ok
367,513.020293206924,192,0.518889068,513.107891876,ok
367,513.020293206924,136,0.535809937,513.105585527,ok
367,513.020293206924,96,0.591718387,513.104028637,ok
367,513.020293206924,68,0.596978583,513.086815865,ok
367,513.020293206924,48,0.678410349,513.060338826,ok
367,513.020293206924,34,0.718058801,513.114531264,ok
367,513.020293206924,24,0.762876781,513.084179836,ok
367,513.020293206924,16,0.790184891,513.031495827,ok
368,514.468974953505,983,0.484887901,514.479352786,ok
368,514.468974953505,688,0.477934062,514.483392371,ok
368,514.468974953505,492,0.467774743,514.488459250,ok
368,514.468974953505,344,0.448368488,514.495553812,ok
368,514.468974953505,246,0.386055837,514.514863399,ok
368,514.468974953505,192,0.401178368,514.596523550,ok
368,514.468974953505,172,0.424175749,514.614102945,ok
368,514.468974953505,136,0.423333317,514.638081717,ok
368,514.468974953505,123,0.407378284,514.679530393,ok
368,514.468974953505,96,0.518030202,514.720854849,ok
368,514.468974953505,68,0.575775649,514.712977290,ok
368,514.468974953505,48,0.664903201,514.437077872,ok
368,514.468974953505,34,0.717961572,514.303587495,ok
368,514.468974953505,24,0.634005198,514.292264749,ok
368,514.468974953505,16,0.565382646,514.334395283,ok
369,515.304217694276,192,0.455748277,515.619078647,ok
369,515.304217694276,136,0.497473697,515.763168170,ok
369,515.304217694276,96,0.477247658,515.963019963,ok
369,515.304217694276,68,0.494225178,515.998933317,ok
369,515.304217694276,48,0.743700593,516.221864032,ok
369,515.304217694276,34,0.824797065,516.413638083,ok
369,515.304217694276,24,0.847984247,516.252573274,ok
369,515.304217694276,16,0.716633460,516.156068318,ok
370,516.086082303006,192,0.897594334,516.236695941,ok
370,516.086082303006,136,1.099024796,515.825515825,ok
370,516.086082303006,96,0.992385426,515.227839994,ok
370,516.086082303006,68,0.865718832,515.168279682,ok
370,516.086082303006,48,0.432750972,515.326967005,ok
370,516.086082303006,34,0.303631983,515.311159108,ok
370,516.086082303006,24,0.336045471,515.389427521,ok
370,516.086082303006,16,0.449948310,515.426305153,ok
371,517.454404967840,192,0.621708621,517.556507910,ok
371,517.454404967840,136,0.583681397,517.442969102,ok
371,517.454404967840,96,0.504211836,517.487759627,ok
371,517.454404967840,68,0.524266781,517.512939584,ok
371,517.454404967840,48,0.721401266,517.348867296,ok
371,517.454404967840,34,0.735981393,517.183127989,ok
371,517.454404967840,24,0.697500040,517.326276324,ok
371,517.454404967840,16,0.819920758,517.389666662,ok
372,518.679457557756,192,0.389380675,518.903069983,ok
372,518.679457557756,136,0.483079935,518.830545624,ok
372,518.679457557756,96,0.356088119,518.836334486,ok
372,518.679457557756,68,0.363407686,518.882372460,ok
372,518.679457557756,48,0.417104227,518.598198966,patched
372,518.679457557756,34,0.323641580,518.601459949,patched
372,518.679457557756,24,0.450474551,518.579574188,patched
372,518.679457557756,16,0.382701631,518.468352364,patched
373,519.110018376818,192,0.958262006,518.973517494,ok
373,519.110018376818,136,0.699036321,519.000842865,ok
373,519.110018376818,96,0.914139288,519.110184664,ok
373,519.110018376818,68,0.957466935,518.986116948,ok
373,519.110018376818,48,0.638019921,519.264972841,ok
373,519.110018376818,34,0.713385111,519.331155574,ok
373,519.110018376818,24,0.594928131,519.263481403,ok
373,519.110018376818,16,0.604746556,519.369273392,ok
374,520.762433719977,192,0.561653105,520.803541517,ok
374,520.762433719977,136,0.554102981,520.814096550,ok
374,520.762433719977,96,0.602333291,520.798329619,ok
374,520.762433719977,68,0.590473822,520.782469809,ok
374,520.762433719977,48,0.706323130,520.851446835,ok
374,520.762433719977,34,0.719736802,520.792349801,ok
374,520.762433719977,24,0.761712007,520.850588576,ok
374,520.762433719977,16,0.769820398,520.782092794,ok
375,522.273360479461,192,0.498103027,522.373054582,ok
375,522.273360479461,136,0.498243680,522.391063601,ok
375,522.273360479461,96,0.566984017,522.395616675,ok
375,522.273360479461,68,0.567173865,522.391773565,ok
375,522.273360479461,48,0.740319056,522.258714027,ok
375,522.273360479461,34,0.692719120,522.269342719,ok
375,522.273360479461,24,0.695658811,522.162264155,ok
375,522.273360479461,16,0.684309289,522.225142287,ok
376,523.443104957283,1000,0.488870160,523.459804472,ok
376,523.443104957283,700,0.483275846,523.466754502,ok
376,523.443104957283,500,0.474550189,523.476055502,ok
376,523.443104957283,350,0.456520788,523.490743818,ok
376,523.443104957283,250,0.393564095,523.531540779,ok
376,523.443104957283,192,0.463659741,523.627804600,ok
376,523.443104957283,175,0.470168348,523.634195745,ok
376,523.443104957283,136,0.464845675,523.685651324,ok
376,523.443104957283,125,0.453103125,523.718160556,ok
376,523.443104957283,96,0.671891508,523.714008621,ok
376,523.443104957283,68,0.773523358,523.732472815,ok
376,523.443104957283,48,0.499866901,523.354068463,patched
376,523.443104957283,34,0.554844711,523.371620073,patched
376,523.443104957283,24,0.440940511,523.456404430,patched
376,523.443104957283,16,0.496415537,523.375097742,patched
377,524.252099457398,192,0.712637788,524.430048336,ok
377,524.252099457398,136,0.902858667,524.417727290,ok
377,524.252099457398,96,0.742013495,524.065488751,ok
377,524.252099457398,68,0.656366717,523.982651438,ok
377,524.252099457398,48,0.518717793,524.426421307,ok
377,524.252099457398,34,0.504241275,524.354266690,ok
377,524.252099457398,24,0.691119969,524.356251622,ok
377,524.252099457398,16,0.591650612,524.422913683,ok
378,525.474818404341,192,0.646626322,525.585082687,ok
378,525.474818404341,136,0.725574388,525.445798201,ok
378,525.474818404341,96,0.571563543,525.448049597,ok
378,525.474818404341,68,0.537621442,525.437866509,ok
378,525.474818404341,48,0.924947881,525.540146196,ok
378,525.474818404341,34,0.901027131,525.644948963,ok
378,525.474818404341,24,0.652409216,525.525052646,ok
378,525.474818404341,16,0.745071680,525.456186531,ok
379,526.539841490712,192,0.633082795,526.618632072,ok
379,526.539841490712,136,0.600562816,526.496096556,ok
379,526.539841490712,96,0.534465044,526.582998195,ok
379,526.539841490712,68,0.513025013,526.611914119,ok
379,526.539841490712,48,0.497467190,526.327173306,ok
379,526.539841490712,34,0.539918421,526.247405690,ok
379,526.539841490712,24,0.733352525,526.408080533,ok
379,526.539841490712,16,0.667653607,526.476313786,ok
380,527.592583496374,192,0.652016961,527.714677208,ok
380,527.592583496374,136,0.562671405,527.636458157,ok
380,527.592583496374,96,0.571519978,527.793091860,ok
380,527.592583496374,68,0.545569809,527.941864744,ok
380,527.592583496374,48,0.358930169,527.687530094,patched
380,527.592583496374,34,0.320278294,527.647729484,patched
380,527.592583496374,24,0.364199321,527.522948598,patched
380,527.592583496374,16,0.416022895,527.480250782,patched
381,528.262503725704,192,0.603011168,528.162646681,ok
381,528.262503725704,136,0.586542233,528.224919701,ok
381,528.262503725704,96,0.696370619,528.133490094,ok
381,528.262503725704,68,0.793382124,527.961604371,ok
381,528.262503725704,48,0.796656784,528.351466212,ok
381,528.262503725704,34,0.808515494,528.410113696,ok
381,528.262503725704,24,0.695933058,528.455367915,ok
381,528.262503725704,16,0.660866242,528.465663834,ok
382,530.022610005663,192,0.521615641,530.086851397,ok
382,530.022610005663,136,0.523501610,530.098845729,ok
382,530.022610005663,96,0.566658959,530.101387239,ok
382,530.022610005663,68,0.579762766,530.076774321,ok
382,530.022610005663,48,0.678698869,530.072619434,ok
382,530.022610005663,34,0.713592803,530.019482124,ok
382,530.022610005663,24,0.791984239,530.009968436,ok
382,530.022610005663,16,0.805315039,529.977186594,ok
383,531.345648371676,192,0.478030334,531.464268956,ok
383,531.345648371676,136,0.485361442,531.505322633,ok
383,531.345648371676,96,0.570858483,531.531904577,ok
383,531.345648371676,68,0.590471936,531.497648836,ok
383,531.345648371676,48,0.645058229,531.353587091,ok
383,531.345648371676,34,0.562334579,531.330681953,ok
383,531.345648371676,24,0.504070850,531.267863862,ok
383,531.345648371676,16,0.480617673,531.309402925,ok
384,532.232306193382,1017,0.503622288,532.248033967,ok
384,532.232306193382,712,0.504712392,532.255342698,ok
384,532.232306193382,509,0.505566806,532.266081873,ok
384,532.232306193382,356,0.504597768,532.286546019,ok
384,532.232306193382,255,0.491972660,532.356976859,ok
384,532.232306193382,192,0.593527811,532.360802472,ok
384,532.232306193382,178,0.623515326,532.345094343,ok
384,532.232306193382,136,0.684482552,532.383195304,ok
384,532.232306193382,128,0.705747624,532.391690644,ok
384,532.232306193382,96,0.752627102,532.233260220,ok
384,532.232306193382,68,0.717971477,532.211021411,ok
384,532.232306193382,48,0.579195355,532.217200661,ok
384,532.232306193382,34,0.630443299,532.292609301,ok
384,532.232306193382,24,0.634454030,532.376409951,ok
384,532.232306193382,16,0.678487069,532.305091973,ok
385,533.684664285494,192,0.473969142,533.837430735,ok
385,533.684664285494,136,0.568462744,533.929187142,ok
385,533.684664285494,96,0.667558344,533.762924341,ok
385,533.684664285494,68,0.665003199,533.743697871,ok
385,533.684664285494,48,0.612372099,533.819863194,ok
385,533.684664285494,34,0.706012636,533.677461861,ok
385,533.684664285494,24,0.746023190,533.588142873,ok
385,533.684664285494,16,0.675502127,533.707893958,ok
386,534.783291041203,192,0.299781160,534.936967125,ok
386,534.783291041203,136,0.313438170,535.030140001,ok
386,534.783291041203,96,0.430643129,535.043632004,ok
386,534.783291041203,68,0.463189539,535.051903459,ok
386,534.783291041203,48,0.406577032,535.025955135,ok
386,534.783291041203,34,0.362998365,534.751236065,ok
386,534.783291041203,24,0.283011237,534.733076124,ok
386,534.783291041203,16,0.521323020,534.644010314,ok
387,535.077318870912,192,1.090827580,535.211742947,ok
387,535.077318870912,136,1.206491626,534.664339827,ok
387,535.077318870912,96,0.744346850,534.712891074,ok
387,535.077318870912,68,0.688886580,534.724617909,ok
387,535.077318870912,48,0.857840708,534.724043280,ok
387,535.077318870912,34,0.828229380,535.135847664,ok
387,535.077318870912,24,0.888273406,535.205555193,ok
387,535.077318870912,16,0.628639722,535.245533321,ok
388,536.786232197594,192,0.554586256,536.903357661,ok
388,536.786232197594,136,0.515306202,536.820933257,ok
388,536.786232197594,96,0.499265074,536.902841510,ok
388,536.786232197594,68,0.518305580,536.938723461,ok
388,536.786232197594,48,0.564846032,536.883514196,ok
388,536.786232197594,34,0.606247885,536.748816851,ok
388,536.786232197594,24,0.605802467,536.733141434,ok
388,536.786232197594,16,0.753886233,536.643920249,ok
389,537.597789665046,192,0.658359754,537.632468153,ok
389,537.597789665046,136,0.577079269,537.645937012,ok
389,537.597789665046,96,0.692532844,537.670502368,ok
389,537.597789665046,68,0.750594227,537.610807679,ok
389,537.597789665046,48,0.643738444,537.596974978,ok
389,537.597789665046,34,0.534529547,537.655529083,ok
389,537.597789665046,24,0.531041031,537.642089516,ok
389,537.597789665046,16,0.388974272,537.674348869,ok
390,538.823099924831,192,0.589627940,538.859072995,ok
390,538.823099924831,136,0.576238031,538.873636518,ok
390,538.823099924831,96,0.637499078,538.832273504,ok
390,538.823099924831,68,0.622556931,538.788829836,ok
390,538.823099924831,48,0.631760048,538.849472883,ok
390,538.823099924831,34,0.698765177,538.879771689,ok
390,538.823099924831,24,0.688295759,538.893798638,ok
390,538.823099924831,16,0.803136490,538.904267040,ok
391,540.408352200658,192,0.500456952,540.511360712,ok
391,540.408352200658,136,0.501867627,540.528842354,ok
391,540.408352200658,96,0.580512112,540.524357235,ok
391,540.408352200658,68,0.575496355,540.490839403,ok
391,540.408352200658,48,0.693048413,540.541986149,ok
391,540.408352200658,34,0.715509903,540.433992092,ok
391,540.408352200658,24,0.765817319,540.401497314,ok
391,540.408352200658,16,0.626083354,540.375781063,ok
392,541.529179678855,1035,0.493930576,541.543649965,ok
392,541.529179678855,724,0.490727727,541.549943548,ok
392,541.529179678855,518,0.485573265,541.558640225,ok
392,541.529179678855,362,0.474062814,541.573699411,ok
392,541.529179678855,259,0.430852404,541.621134570,ok
392,541.529179678855,192,0.512985529,541.691299956,ok
392,541.529179678855,181,0.519227376,541.671993963,ok
392,541.529179678855,136,0.542797837,541.737112309,ok
392,541.529179678855,130,0.548688996,541.759350745,ok
392,541.529179678855,96,0.676886325,541.645618002,ok
392,541.529179678855,68,0.638929465,541.639108262,ok
392,541.529179678855,48,0.680591284,541.394657879,ok
392,541.529179678855,34,0.579591206,541.458098573,ok
392,541.529179678855,24,0.495894306,541.432479316,ok
392,541.529179678855,16,0.673440251,541.491519787,ok
393,542.719632280079,192,0.394388519,542.966950452,ok
393,542.719632280079,136,0.374508786,543.055795166,ok
393,542.719632280079,96,0.481334955,543.196781836,ok
393,542.719632280079,68,0.454221407,543.158954700,ok
393,542.719632280079,48,0.398581203,542.698386033,patched
393,542.719632280079,34,0.485960905,542.803570771,patched
393,542.719632280079,24,0.370448352,543.004615275,patched
393,542.719632280079,16,0.349772285,542.687166801,patched
394,543.329992655782,192,0.978021268,543.452781951,ok
394,543.329992655782,136,1.245947361,543.124745147,ok
394,543.329992655782,96,0.816473407,542.762939155,ok
394,543.329992655782,68,0.879344620,542.792850254,ok
394,543.329992655782,48,0.713900031,543.573340835,ok
394,543.329992655782,34,0.705535677,543.373294854,ok
394,543.329992655782,24,0.889512532,543.117300525,ok
394,543.329992655782,16,0.897008800,543.473743777,ok
395,544.719584417209,192,0.649972359,544.808684153,ok
395,544.719584417209,136,0.582493555,544.667593944,ok
395,544.719584417209,96,0.515378075,544.777934938,ok
395,544.719584417209,68,0.502374481,544.754854836,ok
395,544.719584417209,48,0.845229341,544.569556471,ok
395,544.719584417209,34,0.796021609,544.723284375,ok
395,544.719584417209,24,0.522680236,545.049679179,ok
395,544.719584417209,16,0.478348716,544.658451871,patched
396,545.540824011994,192,0.629351622,545.504758154,ok
396,545.540824011994,136,0.522983501,545.528269673,ok
396,545.540824011994,96,0.612886203,545.604119538,ok
396,545.540824011994,68,0.602934331,545.624058603,ok
396,545.540824011994,48,0.398948497,545.464228528,ok
396,545.540824011994,34,0.461961825,545.398208599,ok
396,545.540824011994,24,0.773467162,545.147921531,patched
396,545.540824011994,16,0.770738316,545.510079814,ok
397,546.954129695066,192,0.565127393,547.119934225,ok
397,546.954129695066,136,0.481096376,547.087521798,ok
397,546.954129695066,96,0.466652452,547.248137863,ok
397,546.954129695066,68,0.423957880,547.279254961,ok
397,546.954129695066,48,0.313525310,547.124378230,ok
397,546.954129695066,34,0.331647000,547.075350815,ok
397,546.954129695066,24,0.284624068,546.971575458,ok
397,546.954129695066,16,0.318024896,546.846461282,ok
398,547.514148936416,192,0.628395421,547.395658649,ok
398,547.514148936416,136,0.672171539,547.475828600,ok
