n,gamma,K,sigma_K,gamma_K,status
73,133.744181463975,256,0.500772157,133.766806543,ok
73,133.744181463975,181,0.500571539,133.777387643,ok
73,133.744181463975,128,0.499675952,133.795487869,ok
73,133.744181463975,91,0.500151030,133.840972544,ok
73,133.744181463975,64,0.585416151,133.801046317,ok
73,133.744181463975,45,0.612838974,133.798361009,ok
73,133.744181463975,32,0.594348558,133.810569055,ok
73,133.744181463975,21,0.669729939,133.812082525,ok
74,135.490837252557,256,0.487726727,135.515910311,ok
74,135.490837252557,181,0.480983153,135.526827728,ok
74,135.490837252557,128,0.468063398,135.544362692,ok
74,135.490837252557,91,0.434294626,135.587267408,ok
74,135.490837252557,64,0.523780853,135.643376133,ok
74,135.490837252557,45,0.586872315,135.681920865,ok
74,135.490837252557,32,0.620806173,135.723141433,ok
74,135.490837252557,21,0.711614077,135.609780010,ok
75,136.547312267283,256,0.507903220,136.571416654,ok
75,136.547312267283,181,0.510519873,136.583529519,ok
75,136.547312267283,128,0.513299144,136.605870623,ok
75,136.547312267283,91,0.519336370,136.671346706,ok
75,136.547312267283,64,0.653846788,136.628818500,ok
75,136.547312267283,45,0.724762727,136.538820373,ok
75,136.547312267283,32,0.756409578,136.457343918,ok
75,136.547312267283,21,0.626845951,136.450459772,ok
76,138.457294509696,256,0.428802319,138.472190247,ok
76,138.457294509696,181,0.402640237,138.470794339,ok
76,138.457294509696,128,0.365702089,138.466957864,ok
76,138.457294509696,91,0.293314004,138.470924901,ok
76,138.457294509696,64,0.301692558,138.550941424,ok
76,138.457294509696,45,0.336155053,138.580786142,ok
76,138.457294509696,32,0.369340254,138.567317091,ok
76,138.457294509696,21,0.310700874,138.561396671,ok
77,138.750177704611,256,0.576670627,138.788899589,ok
77,138.750177704611,181,0.603697470,138.816194328,ok
77,138.750177704611,128,0.640255112,138.866356817,ok
77,138.750177704611,91,0.722833477,138.994648360,ok
77,138.750177704611,64,0.934402350,138.859986521,ok
77,138.750177704611,45,0.930778498,138.709452961,ok
77,138.750177704611,32,0.874788010,138.684842247,ok
77,138.750177704611,21,0.974001679,138.709086854,ok
78,141.253632509752,256,0.482086512,141.271717528,ok
78,141.253632509752,181,0.473187105,141.279270709,ok
78,141.253632509752,128,0.456974646,141.291192686,ok
78,141.253632509752,91,0.414650206,141.326542530,ok
78,141.253632509752,64,0.454101248,141.400345947,ok
78,141.253632509752,45,0.489019705,141.424947903,ok
78,141.253632509752,32,0.525396834,141.468238240,ok
78,141.253632509752,21,0.596555993,141.455420502,ok
79,142.394417522198,256,0.490241789,142.428707192,ok
79,142.394417522198,181,0.483332193,142.444401685,ok
79,142.394417522198,128,0.467662410,142.471291288,ok
79,142.394417522198,91,0.418977649,142.551620451,ok
79,142.394417522198,64,0.538517502,142.704827587,ok
79,142.394417522198,45,0.799650339,142.733919464,ok
79,142.394417522198,32,0.932860002,142.475553564,ok
79,142.394417522198,21,0.823185371,142.346685541,ok
80,143.329062741618,365,0.511259425,143.346357135,ok
80,143.329062741618,256,0.516076682,143.354897770,ok
80,143.329062741618,183,0.522844437,143.368284015,ok
80,143.329062741618,181,0.523119253,143.368865144,ok
80,143.329062741618,128,0.534929339,143.396793479,ok
80,143.329062741618,92,0.578891447,143.487281331,ok
80,143.329062741618,91,0.583920999,143.493689712,ok
80,143.329062741618,64,0.834654335,143.355677647,ok
80,143.329062741618,46,0.728832334,143.186926543,ok
80,143.329062741618,45,0.678359077,143.105356744,ok
80,143.329062741618,32,0.522134812,143.186526766,ok
80,143.329062741618,21,0.521824838,143.259906082,ok
81,144.978166277711,256,0.498573275,145.002413728,ok
81,144.978166277711,181,0.497263045,145.013970219,ok
81,144.978166277711,128,0.494365026,145.034746362,ok
81,144.978166277711,91,0.498952282,145.100547957,ok
81,144.978166277711,64,0.615279245,145.072718145,ok
81,144.978166277711,45,0.588186190,145.022310313,ok
81,144.978166277711,32,0.561570504,145.057740865,ok
81,144.978166277711,21,0.605458098,145.090383810,ok
82,146.522005284908,256,0.495371818,146.548345086,ok
82,146.522005284908,181,0.492045794,146.560595270,ok
82,146.522005284908,128,0.484465508,146.582090554,ok
82,146.522005284908,91,0.469342117,146.652796135,ok
82,146.522005284908,64,0.604469433,146.674203393,ok
82,146.522005284908,45,0.600192602,146.637334234,ok
82,146.522005284908,32,0.650204787,146.691743548,ok
82,146.522005284908,21,0.754149856,146.618333559,ok
83,147.934530812181,256,0.494742832,147.960465654,ok
83,147.934530812181,181,0.490784278,147.972851151,ok
83,147.934530812181,128,0.481188353,147.995510718,ok
83,147.934530812181,91,0.457816521,148.080124455,ok
83,147.934530812181,64,0.654873316,148.103983943,ok
83,147.934530812181,45,0.654691896,148.057576493,ok
83,147.934530812181,32,0.781018713,147.975295319,ok
83,147.934530812181,21,0.661788494,147.852923499,ok
84,149.188457717303,256,0.494342043,149.217982471,ok
84,149.188457717303,181,0.490315105,149.232436596,ok
84,149.188457717303,128,0.481196065,149.259860380,ok
84,149.188457717303,91,0.469840740,149.366978009,ok
84,149.188457717303,64,0.704855862,149.278310208,ok
84,149.188457717303,45,0.668037973,149.250385204,ok
84,149.188457717303,32,0.595417791,149.127227701,ok
84,149.188457717303,21,0.520752951,149.243433673,ok
85,150.296359001543,256,0.511168839,150.324832620,ok
85,150.296359001543,181,0.515760426,150.339410234,ok
85,150.296359001543,128,0.523494753,150.367599539,ok
85,150.296359001543,91,0.582117016,150.464066860,ok
85,150.296359001543,64,0.645252294,150.277077642,ok
85,150.296359001543,45,0.641976821,150.293744119,ok
85,150.296359001543,32,0.579453199,150.335638226,ok
85,150.296359001543,21,0.708295459,150.360170583,ok
86,151.961987670484,256,0.499245866,151.985909892,ok
86,151.961987670484,181,0.497976236,151.997421016,ok
86,151.961987670484,128,0.494352033,152.018662006,ok
86,151.961987670484,91,0.503977693,152.096415692,ok
86,151.961987670484,64,0.584374198,152.035956282,ok
86,151.961987670484,45,0.613149892,152.046046495,ok
86,151.961987670484,32,0.635361481,152.082542120,ok
86,151.961987670484,21,0.689859080,151.972822725,ok
87,153.699612623515,256,0.476483122,153.722088696,ok
87,153.699612623515,181,0.463998097,153.731390527,ok
87,153.699612623515,128,0.438943253,153.746644901,ok
87,153.699612623515,91,0.366581829,153.822472125,ok
87,153.699612623515,64,0.486864317,153.882013769,ok
87,153.699612623515,45,0.558132940,153.960367613,ok
87,153.699612623515,32,0.844729059,153.998115971,patched
87,153.699612623515,21,0.616195540,153.785950783,patched
88,154.575491428720,394,0.503653632,154.600646977,ok
88,154.575491428720,276,0.504323764,154.612532008,ok
88,154.575491428720,256,0.504398636,154.615816323,ok
88,154.575491428720,197,0.504183532,154.630512790,ok
88,154.575491428720,181,0.503833945,154.636768540,ok
88,154.575491428720,138,0.500454453,154.666074301,ok
88,154.575491428720,128,0.498334284,154.678703670,ok
88,154.575491428720,99,0.488142631,154.776026177,ok
88,154.575491428720,91,0.509124437,154.861882902,ok
88,154.575491428720,69,0.857792613,154.844378596,ok
88,154.575491428720,64,0.746227619,154.702444335,ok
88,154.575491428720,50,0.911818814,154.590850884,ok
88,154.575491428720,45,0.823846686,154.501881488,ok
88,154.575491428720,32,0.570367641,154.305546882,ok
88,154.575491428720,21,0.660107712,154.591905142,ok
89,155.650248663243,256,0.518543696,155.673408507,ok
89,155.650248663243,181,0.527496568,155.686100751,ok
89,155.650248663243,128,0.545092192,155.712747561,ok
89,155.650248663243,91,0.681588808,155.795428880,ok
89,155.650248663243,64,0.637621458,155.617924873,ok
89,155.650248663243,45,0.576505264,155.597685545,ok
89,155.650248663243,32,0.543860219,155.652882362,ok
89,155.650248663243,21,0.635889328,155.589194235,ok
90,157.748305307903,256,0.478042512,157.771731073,ok
90,157.748305307903,181,0.466656494,157.781645834,ok
90,157.748305307903,128,0.444396180,157.798394762,ok
90,157.748305307903,91,0.396059847,157.885342135,ok
90,157.748305307903,64,0.465836896,157.908676660,ok
90,157.748305307903,45,0.481686406,157.921950314,ok
90,157.748305307903,32,0.466682721,157.995351817,ok
90,157.748305307903,21,0.562894118,157.959001745,ok
91,158.705021125529,256,0.509380882,158.738784372,ok
91,158.705021125529,181,0.511631250,158.756346932,ok
91,158.705021125529,128,0.511692661,158.791756532,ok
91,158.705021125529,91,0.566173015,158.943994738,ok
91,158.705021125529,64,0.713878264,158.862985650,ok
91,158.705021125529,45,0.783103184,158.808962257,ok
91,158.705021125529,32,0.942933083,158.702431171,ok
91,158.705021125529,21,0.806733147,158.621857037,ok
92,160.236484096771,256,0.491687540,160.261864544,ok
92,160.236484096771,181,0.486288250,160.274584666,ok
92,160.236484096771,128,0.473643433,160.300666858,ok
92,160.236484096771,91,0.488166412,160.440721105,ok
92,160.236484096771,64,0.641116759,160.379075403,ok
92,160.236484096771,45,0.681046628,160.283069131,ok
92,160.236484096771,32,0.608089469,160.158582558,ok
92,160.236484096771,21,0.590060179,160.203351527,ok
93,161.407146976157,256,0.497946462,161.442407064,ok
93,161.407146976157,181,0.495437249,161.460190600,ok
93,161.407146976157,128,0.488916320,161.496224870,ok
93,161.407146976157,91,0.563577986,161.660445948,ok
93,161.407146976157,64,0.691866334,161.488523681,ok
93,161.407146976157,45,0.625137466,161.417164307,ok
93,161.407146976157,32,0.522326307,161.474062869,ok
93,161.407146976157,21,0.565839200,161.508306959,ok
94,162.566046689599,256,0.515115566,162.591981550,ok
94,162.566046689599,181,0.521806343,162.605867466,ok
94,162.566046689599,128,0.534188859,162.635047143,ok
94,162.566046689599,91,0.682021893,162.702916353,ok
94,162.566046689599,64,0.649844461,162.550347981,ok
94,162.566046689599,45,0.615540058,162.566162650,ok
94,162.566046689599,32,0.677952373,162.627459083,ok
94,162.566046689599,21,0.726102478,162.563726589,ok
95,164.731164616577,256,0.463911053,164.748142029,ok
95,164.731164616577,181,0.446023225,164.753570648,ok
95,164.731164616577,128,0.410736861,164.760558179,ok
95,164.731164616577,91,0.320319003,164.856077862,ok
95,164.731164616577,64,0.403402603,164.920256764,ok
95,164.731164616577,45,0.387528212,164.934855331,ok
95,164.731164616577,32,0.357921085,165.085586900,ok
95,164.731164616577,21,0.456495676,165.236514526,ok
96,165.401419285863,422,0.510306611,165.426405248,ok
96,165.401419285863,295,0.513836228,165.438601197,ok
96,165.401419285863,256,0.515392614,165.445293118,ok
96,165.401419285863,211,0.517522756,165.457072504,ok
96,165.401419285863,181,0.519007484,165.469666270,ok
96,165.401419285863,148,0.519908305,165.493974521,ok
96,165.401419285863,128,0.518716260,165.522934061,ok
96,165.401419285863,106,0.520095875,165.608125750,ok
96,165.401419285863,91,0.662269192,165.781721177,ok
96,165.401419285863,74,0.882330966,165.641125382,ok
96,165.401419285863,64,0.863126142,165.485377214,ok
96,165.401419285863,53,0.868199040,165.462601034,ok
96,165.401419285863,45,0.940014893,165.462691190,ok
